,p-value,cell.line,DIP1,DIP2,div1,div2,dth1,dth2
187,1.795661760153084e-05,PC9.DS8,0.0015,0.0055,0.031,0.033,0.0295,0.027500000000000004
188,0.0017033098176691848,PC9.DS8,0.0015,0.005699999999999999,0.031,0.033,0.0295,0.0273
189,0.00010032359870971593,PC9.DS8,0.0015,0.0059,0.031,0.033,0.0295,0.027100000000000003
190,0.0040443955589699295,PC9.DS8,0.0015,0.0060999999999999995,0.031,0.033,0.0295,0.0269
191,1.8948477872027745e-05,PC9.DS8,0.0015,0.0063,0.031,0.033,0.0295,0.0267
192,0.0016446503521462298,PC9.DS8,0.0015,0.0065,0.031,0.033,0.0295,0.026500000000000003
193,0.005523487522503883,PC9.DS8,0.0015,0.006699999999999999,0.031,0.033,0.0295,0.026300000000000004
194,3.137378735169674e-06,PC9.DS8,0.0015,0.0069,0.031,0.033,0.0295,0.0261
195,1.4417979022063859e-05,PC9.DS8,0.0015,0.0070999999999999995,0.031,0.033,0.0295,0.025900000000000003
196,0.00010129992983518772,PC9.DS8,0.0015,0.0073,0.031,0.033,0.0295,0.0257
197,0.0005211466833541995,PC9.DS8,0.0015,0.0075,0.031,0.033,0.0295,0.025500000000000002
198,0.008628863233863538,PC9.DS8,0.0005,0.0055,0.031,0.034,0.0305,0.028500000000000004
199,5.00401633317578e-05,PC9.DS8,0.0005,0.005699999999999999,0.031,0.034,0.0305,0.028300000000000002
200,0.002216460513700703,PC9.DS8,0.0005,0.0059,0.031,0.034,0.0305,0.028100000000000003
201,0.00237103846115416,PC9.DS8,0.0005,0.0060999999999999995,0.031,0.034,0.0305,0.0279
202,7.714327047789624e-05,PC9.DS8,0.0005,0.0063,0.031,0.034,0.0305,0.027700000000000002
203,0.004854974656446851,PC9.DS8,0.0005,0.0065,0.031,0.034,0.0305,0.027500000000000004
204,0.001879904675951527,PC9.DS8,0.0005,0.006699999999999999,0.031,0.034,0.0305,0.027300000000000005
205,6.309456743003931e-06,PC9.DS8,0.0005,0.0069,0.031,0.034,0.0305,0.027100000000000003
206,0.0005577105189976468,PC9.DS8,0.0005,0.0070999999999999995,0.031,0.034,0.0305,0.026900000000000004
207,0.00894243495875405,PC9.DS8,0.0005,0.0073,0.031,0.034,0.0305,0.0267
208,0.002466832613835769,PC9.DS8,0.0005,0.0075,0.031,0.034,0.0305,0.026500000000000003
209,5.297871233814057e-07,PC9.DS8,0.0007,0.0055,0.031,0.034,0.0303,0.028500000000000004
210,0.0010952715531716375,PC9.DS8,0.0007,0.005699999999999999,0.031,0.034,0.0303,0.028300000000000002
211,0.00760974360730006,PC9.DS8,0.0007,0.0059,0.031,0.034,0.0303,0.028100000000000003
212,0.003166496098136304,PC9.DS8,0.0007,0.0060999999999999995,0.031,0.034,0.0303,0.0279
213,0.005960515173683461,PC9.DS8,0.0007,0.0063,0.031,0.034,0.0303,0.027700000000000002
214,0.000981040019223047,PC9.DS8,0.0007,0.0065,0.031,0.034,0.0303,0.027500000000000004
215,0.030557191426874172,PC9.DS8,0.0007,0.006699999999999999,0.031,0.034,0.0303,0.027300000000000005
216,0.014873005095613637,PC9.DS8,0.0007,0.0069,0.031,0.034,0.0303,0.027100000000000003
217,0.000981040019223047,PC9.DS8,0.0007,0.0070999999999999995,0.031,0.034,0.0303,0.026900000000000004
218,0.00043305828127176976,PC9.DS8,0.0007,0.0073,0.031,0.034,0.0303,0.0267
219,0.011295835853691236,PC9.DS8,0.0007,0.0075,0.031,0.034,0.0303,0.026500000000000003
220,0.0026171504391553557,PC9.DS8,0.0009,0.0055,0.031,0.034,0.0301,0.028500000000000004
221,0.0012225373244711601,PC9.DS8,0.0009,0.005699999999999999,0.031,0.034,0.0301,0.028300000000000002
