,p-value,cell.line,DIP1,DIP2,div1,div2,dth1,dth2
159,0.12264223210205003,PC9.DS8,0.0009,0.0065,0.036,0.038,0.0351,0.0315
160,0.0006596647890328246,PC9.DS8,0.0009,0.006699999999999999,0.036,0.038,0.0351,0.0313
161,0.02418432696044122,PC9.DS8,0.0009,0.0069,0.036,0.038,0.0351,0.0311
162,0.01530305874330033,PC9.DS8,0.0009,0.0070999999999999995,0.036,0.038,0.0351,0.0309
163,0.01280297929317591,PC9.DS8,0.0009,0.0073,0.036,0.038,0.0351,0.030699999999999998
164,0.0015104515713108195,PC9.DS8,0.0009,0.0075,0.036,0.038,0.0351,0.0305
165,0.010154565431157584,PC9.DS8,0.0011,0.0055,0.036,0.038,0.0349,0.0325
166,0.021439852720727258,PC9.DS8,0.0011,0.005699999999999999,0.036,0.038,0.0349,0.0323
167,0.00024584135112176063,PC9.DS8,0.0011,0.0059,0.036,0.038,0.0349,0.0321
168,0.08085268791219308,PC9.DS8,0.0011,0.0060999999999999995,0.036,0.038,0.0349,0.0319
169,0.004365693700453401,PC9.DS8,0.0011,0.0063,0.036,0.038,0.0349,0.0317
170,0.002630266361906588,PC9.DS8,0.0011,0.0065,0.036,0.038,0.0349,0.0315
171,0.04733409800543025,PC9.DS8,0.0011,0.006699999999999999,0.036,0.038,0.0349,0.0313
172,0.02596164224141239,PC9.DS8,0.0011,0.0069,0.036,0.038,0.0349,0.0311
173,0.09151651531877354,PC9.DS8,0.0011,0.0070999999999999995,0.036,0.038,0.0349,0.0309
174,0.09715343396553294,PC9.DS8,0.0011,0.0073,0.036,0.038,0.0349,0.030699999999999998
175,0.009432169222128986,PC9.DS8,0.0011,0.0075,0.036,0.038,0.0349,0.0305
176,0.01604680380401142,PC9.DS8,0.0013,0.0055,0.036,0.038,0.034699999999999995,0.0325
177,0.0017783389526951753,PC9.DS8,0.0013,0.005699999999999999,0.036,0.038,0.034699999999999995,0.0323
178,0.0035784664268676196,PC9.DS8,0.0013,0.0059,0.036,0.038,0.034699999999999995,0.0321
179,0.01633984846476744,PC9.DS8,0.0013,0.0060999999999999995,0.036,0.038,0.034699999999999995,0.0319
